timestamp,load_mw,exceedance_mw,T2m
2025-01-25 12:00:00,331.31,2.3100000000000023,272.124267578125
2025-01-25 13:00:00,344.87,15.870000000000005,272.9690755208333
2025-01-25 14:00:00,343.81,14.810000000000002,276.5624186197917
