timestamp,predicted_load,actual_load,error
2025-01-06 00:00:00,215.26,220.0,-4.740000000000009
2025-01-06 01:00:00,216.23,220.0,-3.7700000000000102
2025-01-06 02:00:00,212.34,216.0,-3.6599999999999966
2025-01-06 03:00:00,203.73,208.0,-4.27000000000001
2025-01-06 04:00:00,192.44,197.0,-4.560000000000002
2025-01-06 05:00:00,178.48,186.0,-7.52000000000001
2025-01-06 06:00:00,167.07,177.0,-9.930000000000007
2025-01-06 07:00:00,159.6,173.0,-13.400000000000006
2025-01-06 08:00:00,156.15,173.0,-16.849999999999994
2025-01-06 09:00:00,153.68,174.0,-20.319999999999993
2025-01-06 10:00:00,157.83,179.0,-21.169999999999987
2025-01-06 11:00:00,171.09,190.0,-18.909999999999997
2025-01-06 12:00:00,189.37,209.0,-19.629999999999995
2025-01-06 13:00:00,198.58,214.0,-15.419999999999987
2025-01-06 14:00:00,202.97,210.0,-7.030000000000001
2025-01-06 15:00:00,203.58,201.0,2.5800000000000125
2025-01-06 16:00:00,203.4,196.0,7.400000000000006
2025-01-06 17:00:00,202.34,197.0,5.340000000000003
2025-01-06 18:00:00,200.92,202.0,-1.0800000000000125
2025-01-06 19:00:00,200.48,201.0,-0.5200000000000102
2025-01-06 20:00:00,199.78,202.0,-2.219999999999999
2025-01-06 21:00:00,202.11,195.0,7.110000000000014
2025-01-06 22:00:00,206.84,195.0,11.840000000000003
2025-01-06 23:00:00,215.06,204.0,11.060000000000002
