target_timestamp,n_available,consensus_median,consensus_iqr,range,revision_volatility,directionality_score,day_minus_1_minus_day_minus_3
2025-01-14 00:00:00,3,280.09,12.079999999999984,24.159999999999968,9.863296721797534,0.0,12.120000000000005
2025-01-14 01:00:00,3,280.76,10.21999999999997,20.439999999999998,8.344728209407954,0.0,10.120000000000005
2025-01-14 02:00:00,3,274.47,9.220000000000027,18.439999999999998,7.531641402922885,0.0,9.70999999999998
2025-01-14 03:00:00,3,260.01,7.759999999999991,15.52000000000001,6.515301647318843,0.0,10.980000000000018
2025-01-14 04:00:00,3,243.73,6.489999999999981,12.97999999999999,5.310224937692268,0.0,7.219999999999999
2025-01-14 05:00:00,3,229.04,3.9000000000000057,7.800000000000011,3.2317487526105775,0.0,2.730000000000018
2025-01-14 06:00:00,3,217.41,4.064999999999998,8.129999999999995,3.4997999942853846,0.0,1.710000000000008
2025-01-14 07:00:00,3,206.31,5.215000000000003,10.430000000000007,4.267257771554106,0.0,4.6200000000000045
2025-01-14 08:00:00,3,200.52,6.474999999999994,12.950000000000017,5.312879528926754,0.0,7.590000000000003
2025-01-14 09:00:00,3,200.09,8.004999999999995,16.00999999999999,6.608148168906489,0.0,10.069999999999993
2025-01-14 10:00:00,3,205.5,9.245000000000005,18.48999999999998,7.8878401493832335,0.0,14.099999999999994
2025-01-14 11:00:00,3,222.46,11.195000000000022,22.390000000000015,9.71248108821268,0.0,18.159999999999997
2025-01-14 12:00:00,3,250.11,13.375,26.75,11.871417588289763,0.0,23.25
2025-01-14 13:00:00,3,268.37,13.504999999999995,27.00999999999999,12.45066084814599,0.0,25.769999999999982
2025-01-14 14:00:00,3,271.27,10.40500000000003,20.810000000000002,9.554727741920345,0.0,19.680000000000007
2025-01-14 15:00:00,3,259.82,7.770000000000039,15.54000000000002,6.998914201502983,0.0,14.04000000000002
2025-01-14 16:00:00,3,244.3,5.435000000000002,10.870000000000005,4.60949985235805,0.0,8.079999999999984
2025-01-14 17:00:00,3,228.35,4.835000000000008,9.669999999999987,4.147146274514824,0.0,7.530000000000001
2025-01-14 18:00:00,3,216.15,4.52000000000001,9.039999999999992,3.8438869216805314,0.0,6.799999999999983
2025-01-14 19:00:00,2,209.35000000000002,4.359999999999985,8.719999999999999,4.359999999999999,,
2025-01-14 20:00:00,2,203.51999999999998,3.7399999999999807,7.47999999999999,3.739999999999995,,
2025-01-14 21:00:00,2,202.695,3.1049999999999898,6.210000000000008,3.105000000000004,,
2025-01-14 22:00:00,2,209.73,2.660000000000025,5.319999999999993,2.6599999999999966,,
2025-01-14 23:00:00,2,227.575,2.8850000000000193,5.77000000000001,2.885000000000005,,
