timestamp,median_load,load_iqr,load_range,exceed_prob_proxy,max_weather_iqr,max_weather_range,HighLoadDisagreement,HighWeatherDisagreement,HighOpsRisk,ops_risk_score
2025-01-16 00:00:00,243.3,2.5600000000000023,5.1200000000000045,0.0,0.5047200520833144,1.0094401041666288,False,False,False,0.16458333333333333
2025-01-16 01:00:00,248.49,0.8199999999999932,1.6399999999999864,0.0,0.7235514322916288,1.4471028645833144,False,False,False,0.11041666666666666
2025-01-16 02:00:00,248.64,0.7950000000000159,1.5900000000000034,0.0,0.8410033422597252,1.6820066845194503,False,False,False,0.12083333333333333
2025-01-16 03:00:00,242.11,2.2100000000000364,4.420000000000016,0.0,0.7153168394556246,1.4306336789112635,False,False,False,0.15208333333333332
2025-01-16 04:00:00,232.42,3.9399999999999977,7.8799999999999955,0.0,0.923828125,1.84765625,False,False,False,0.30416666666666664
2025-01-16 05:00:00,222.79,5.775000000000006,11.550000000000011,0.0,0.6988877389586889,1.3977754779173495,False,False,False,0.38125000000000003
2025-01-16 06:00:00,215.26,5.3799999999999955,10.759999999999993,0.0,0.9513753255208712,1.9027506510416856,False,False,False,0.43124999999999997
2025-01-16 07:00:00,208.74,5.144999999999982,10.289999999999992,0.0,1.1935356853881416,2.387071370776269,False,False,False,0.42291666666666666
2025-01-16 08:00:00,208.33,5.5449999999999875,11.090000000000003,0.0,1.587758227907969,3.175516455815938,False,False,False,0.5375000000000001
2025-01-16 09:00:00,213.15,5.300000000000011,10.599999999999994,0.0,1.5101318359375,3.020263671875,False,False,False,0.48541666666666666
2025-01-16 10:00:00,224.0,6.3300000000000125,12.660000000000023,0.0,1.6319173177083144,3.2638346354166856,True,False,False,0.6270833333333333
2025-01-16 11:00:00,242.54,7.759999999999991,15.519999999999982,0.0,1.8157958984375,3.631591796875,True,False,False,0.6979166666666667
2025-01-16 12:00:00,268.72,7.725000000000023,15.450000000000015,0.0,2.945596213902178,5.8911924278043415,True,True,True,0.7229166666666667
2025-01-16 13:00:00,280.46,7.610000000000014,15.220000000000027,0.0,3.1708786178557347,6.341757235711469,True,True,True,0.71875
2025-01-16 14:00:00,273.54,5.805000000000007,11.610000000000014,0.0,4.553383988385875,9.106767976771735,True,True,True,0.70625
2025-01-16 15:00:00,256.18,4.124999999999943,8.249999999999972,0.0,4.0898000801553565,8.179600160310713,False,True,False,0.5416666666666666
2025-01-16 16:00:00,239.83,4.8700000000000045,9.740000000000007,0.0,2.9037679036457575,5.807535807291629,False,True,False,0.5020833333333333
2025-01-16 17:00:00,226.45,5.019999999999982,10.039999999999992,0.0,3.3492431640625,6.698486328125,False,True,False,0.5645833333333333
2025-01-16 18:00:00,214.34,5.814999999999998,11.629999999999995,0.0,2.7973225911457575,5.594645182291629,True,False,False,0.6375
2025-01-16 19:00:00,202.35,2.3100000000000023,4.6200000000000045,0.0,1.4048258463541856,2.8096516927083144,False,False,False,0.3208333333333333
2025-01-16 20:00:00,197.08,2.289999999999992,4.5800000000000125,0.0,1.3467610677082575,2.6935221354166288,False,False,False,0.2875
2025-01-16 21:00:00,195.955,1.6450000000000102,3.289999999999992,0.0,1.0847574869791856,2.1695149739583144,False,False,False,0.20208333333333334
2025-01-16 22:00:00,200.155,2.0749999999999886,4.149999999999977,0.0,0.7269663015179617,1.4539326030359518,False,False,False,0.16249999999999998
2025-01-16 23:00:00,210.735,2.755000000000024,5.510000000000019,0.0,0.5360921223958144,1.0721842447916856,False,False,False,0.19791666666666669
