timestamp,T2m,Td2m,RH2m
2025-01-25 00:00:00,278.2452799479167,267.8828125,84.65025020560057
2025-01-25 01:00:00,277.18017578125,268.2484537760417,86.60355945036063
2025-01-25 02:00:00,276.3430989583333,268.475830078125,88.08760909536194
2025-01-25 03:00:00,275.740234375,268.6314290364583,89.16228123161675
2025-01-25 04:00:00,274.9248046875,268.8336588541667,90.62921905895071
2025-01-25 05:00:00,273.9588216145833,269.0506184895833,92.36644136827253
2025-01-25 06:00:00,273.3162434895833,269.06103515625,93.33921343181487
2025-01-25 07:00:00,272.8011881510417,269.004638671875,94.02882140713227
2025-01-25 08:00:00,272.6709798177083,268.9386393229167,94.12551380232549
2025-01-25 09:00:00,272.5364583333333,268.8816731770833,94.24172948911801
2025-01-25 10:00:00,272.5157877604167,268.8339029947917,94.1999779889972
2025-01-25 11:00:00,272.3697916666667,268.7888997395833,94.35300827210199
2025-01-25 12:00:00,272.3824869791667,268.8216145833333,94.38475563144463
2025-01-25 13:00:00,273.5560709635417,269.1656901041667,93.13965978292242
2025-01-25 14:00:00,277.7967936197917,270.7626139322917,89.35163536126417
2025-01-25 15:00:00,281.7718098958333,270.51025390625,83.61405558464006
2025-01-25 16:00:00,284.1504720052083,269.45654296875,79.21977002798474
2025-01-25 17:00:00,285.6055501302083,270.802490234375,79.18532950971483
2025-01-25 18:00:00,286.7163899739583,271.92041015625,79.27358605835704
2025-01-25 19:00:00,287.4369710286458,272.8002115885417,79.52703817532192
2025-01-25 20:00:00,287.70458984375,273.5641276041667,80.18206653571866
2025-01-25 21:00:00,287.4557291666667,274.3956705729167,81.56503240673356
2025-01-25 22:00:00,286.4561767578125,275.8389485677083,84.74483923501772
2025-01-25 23:00:00,283.2899576822917,276.063720703125,89.29204362046308
2025-01-26 00:00:00,282.0104166666667,276.2176106770833,91.3016708909737
2025-01-26 01:00:00,280.8106282552083,276.2976888020833,93.14168487412398
2025-01-26 02:00:00,279.7957356770833,276.2176920572917,94.51137571395164
