timestamp,median_load,load_iqr,load_range,exceed_prob_proxy,max_weather_iqr,max_weather_range,HighLoadDisagreement,HighWeatherDisagreement,HighOpsRisk,ops_risk_score
2025-01-20 00:00:00,226.75,1.5449999999999875,3.0900000000000034,0.0,0.8137928084712769,1.6275856169425538,False,False,False,0.3208333333333333
2025-01-20 01:00:00,226.1,1.125,2.25,0.0,0.7399224877189567,1.4798449754379135,False,False,False,0.2635416666666667
2025-01-20 02:00:00,219.56,0.3449999999999988,0.6900000000000261,0.0,1.1444905598958712,2.2889811197916856,False,True,False,0.3104166666666667
2025-01-20 03:00:00,209.47,0.4699999999999988,0.9399999999999976,0.0,1.4058837890625,2.811767578125,False,True,False,0.3770833333333333
2025-01-20 04:00:00,196.42,2.069999999999993,4.139999999999986,0.0,1.3441162109375,2.688232421875,False,True,False,0.475
2025-01-20 05:00:00,184.5,3.3500000000000227,6.699999999999989,0.0,1.5853271484375,3.170654296875,False,True,False,0.575
2025-01-20 06:00:00,176.85,4.454999999999984,8.909999999999997,0.0,1.4154052734375,2.830810546875,False,True,False,0.5979166666666667
2025-01-20 07:00:00,172.91,4.715000000000003,9.430000000000009,0.0,1.0745442708333712,2.1490885416666856,False,True,False,0.5583333333333333
2025-01-20 08:00:00,172.29,5.390000000000015,10.78,0.0,0.9946695963541288,1.9893391927083144,False,False,False,0.5666666666666667
2025-01-20 09:00:00,176.85,6.759999999999991,13.519999999999982,0.0,0.7218424479166288,1.4436848958333144,True,False,False,0.4875
2025-01-20 10:00:00,188.63,6.97999999999999,13.960000000000008,0.0,0.6649169921875,1.329833984375,True,False,False,0.49166666666666664
2025-01-20 11:00:00,209.66,7.035000000000025,14.069999999999991,0.0,0.8050537109375,1.610107421875,True,False,False,0.56875
2025-01-20 12:00:00,238.11,7.219999999999999,14.439999999999998,0.0,0.7311197916667425,1.4622395833333712,True,False,False,0.5583333333333333
2025-01-20 13:00:00,259.81,8.775000000000034,17.55000000000001,0.0,0.6175944010417425,1.2351888020833712,True,False,False,0.5375
2025-01-20 14:00:00,277.5,7.450000000000045,14.900000000000034,0.0,0.6566975911458144,1.3133951822916856,True,False,False,0.5333333333333333
2025-01-20 15:00:00,287.96,5.930000000000064,11.860000000000014,0.0,0.9536267052336882,1.9072534104673764,False,False,False,0.5708333333333333
2025-01-20 16:00:00,287.16,4.885000000000048,9.77000000000004,0.0,0.931859252652373,1.8637185053047176,False,False,False,0.5041666666666667
2025-01-20 17:00:00,272.74,4.224999999999966,8.449999999999989,0.0,0.9494836951430017,1.8989673902860034,False,False,False,0.4625
2025-01-20 18:00:00,260.1,2.7950000000000728,5.590000000000032,0.0,1.0379369775098866,2.075873955019773,False,False,False,0.46874999999999994
2025-01-20 19:00:00,252.5,0.9600000000000364,1.920000000000016,0.0,0.27151604541572283,0.5430320908314741,False,False,False,0.08958333333333333
2025-01-20 20:00:00,245.51,0.3499999999999943,0.700000000000017,0.0,0.33774044612199816,0.6754808922439821,False,False,False,0.08124999999999999
2025-01-20 21:00:00,245.795,1.125,2.25,0.0,0.40594534911376456,0.8118906982275433,False,False,False,0.17604166666666665
2025-01-20 22:00:00,259.21500000000003,2.015000000000043,4.03000000000003,0.0,0.3682676106266314,0.736535221253277,False,False,False,0.20833333333333331
2025-01-20 23:00:00,277.36,2.25,4.5,0.0,0.2809586042528025,0.5619172085055908,False,False,False,0.21666666666666667
