timestamp,median,q1,q3,min,max
2025-01-20 00:00:00,287.82177734375,287.5089111328125,287.92024739583337,287.196044921875,288.0187174479167
2025-01-20 01:00:00,287.208740234375,286.9656982421875,287.21451822916663,286.72265625,287.2202962239583
2025-01-20 02:00:00,286.5523274739583,286.1102294921875,286.59415690104163,285.6681315104167,286.635986328125
2025-01-20 03:00:00,285.0020345052083,284.4910888671875,285.5059814453125,283.9801432291667,286.0099283854167
2025-01-20 04:00:00,283.162109375,282.71842447916663,284.06254069010413,282.2747395833333,284.9629720052083
2025-01-20 05:00:00,281.634765625,281.03759765625,282.6229248046875,280.4404296875,283.611083984375
2025-01-20 06:00:00,280.1041666666667,279.46492513020837,280.88033040364587,278.82568359375,281.656494140625
2025-01-20 07:00:00,278.8213704427083,278.34623209635413,279.4207763671875,277.87109375,280.0201822916667
2025-01-20 08:00:00,277.575927734375,277.14131673177087,278.135986328125,276.7067057291667,278.696044921875
2025-01-20 09:00:00,276.6707356770833,276.3343505859375,277.05619303385413,275.9979654947917,277.441650390625
2025-01-20 10:00:00,275.8857421875,275.54203287760413,276.133056640625,275.1983235677083,276.38037109375
2025-01-20 11:00:00,275.0677083333333,274.806884765625,275.27933756510413,274.5460611979167,275.490966796875
2025-01-20 12:00:00,274.5413411458333,274.1734212239583,274.71622721354163,273.8055013020833,274.89111328125
2025-01-20 13:00:00,274.1866048177083,273.8577880859375,274.3422444661458,273.5289713541667,274.4978841145833
2025-01-20 14:00:00,274.6190592447917,274.4606119791667,274.832763671875,274.3021647135417,275.0464680989583
2025-01-20 15:00:00,275.6849772135417,275.68359375,275.8545328776042,275.6822102864583,276.0240885416667
2025-01-20 16:00:00,277.39111328125,277.29903157552087,277.52880859375,277.2069498697917,277.66650390625
2025-01-20 17:00:00,278.9733072916667,278.8884684244792,279.0861002604167,278.8036295572917,279.1988932291667
2025-01-20 18:00:00,280.22705078125,280.22086588541663,280.34403483072913,280.2146809895833,280.4610188802083
2025-01-20 19:00:00,281.17525227864587,281.17071533203125,281.17978922526044,281.1661783854167,281.184326171875
2025-01-20 20:00:00,281.6785481770833,281.6734212239583,281.6836751302083,281.6682942708333,281.6888020833333
2025-01-20 21:00:00,281.6229248046875,281.6119588216146,281.6338907877604,281.6009928385417,281.6448567708333
2025-01-20 22:00:00,280.87723795572913,280.87310791015625,280.88136800130206,280.8689778645833,280.885498046875
2025-01-20 23:00:00,278.8849283854167,278.8454996744792,278.9243570963542,278.8060709635417,278.9637858072917
