target_timestamp,n_available,consensus_median,consensus_iqr,range,revision_volatility,directionality_score,day_minus_1_minus_day_minus_3
2025-01-22 00:00:00,3,270.93,7.819999999999993,15.639999999999986,7.090350249928889,0.0,-1.2799999999999727
2025-01-22 01:00:00,3,279.2,10.274999999999977,20.55000000000001,8.615114624890378,0.0,-6.1200000000000045
2025-01-22 02:00:00,3,286.49,12.850000000000023,25.69999999999999,10.759709826735827,0.0,-7.789999999999964
2025-01-22 03:00:00,3,286.21,11.685000000000002,23.370000000000005,9.611265380907044,0.0,-9.220000000000027
2025-01-22 04:00:00,3,278.9,9.205000000000041,18.410000000000025,7.516667405764941,0.0,-8.970000000000027
2025-01-22 05:00:00,3,272.72,7.985000000000014,15.970000000000027,6.520134627103623,0.0,-8.139999999999986
2025-01-22 06:00:00,3,267.47,7.115000000000009,14.229999999999961,5.836168834660841,0.0,-8.299999999999955
2025-01-22 07:00:00,3,264.02,4.485000000000014,8.970000000000027,3.667463549769646,0.0,-4.910000000000025
2025-01-22 08:00:00,3,265.32,4.055000000000007,8.110000000000014,3.333109992517837,0.0,-4.8700000000000045
2025-01-22 09:00:00,3,270.5,2.930000000000007,5.860000000000014,2.7098462441007016,0.0,-5.6299999999999955
2025-01-22 10:00:00,3,286.77,3.5049999999999955,7.009999999999991,3.0080004432623797,1.0,-7.009999999999991
2025-01-22 11:00:00,3,309.17,3.644999999999982,7.289999999999964,3.0150990402011875,1.0,-7.289999999999964
2025-01-22 12:00:00,3,336.46,3.464999999999975,6.930000000000007,2.907817050641261,1.0,-6.930000000000007
2025-01-22 13:00:00,3,352.09,5.150000000000034,10.300000000000011,4.410086922801719,1.0,-10.300000000000011
2025-01-22 14:00:00,3,353.65,4.154999999999973,8.310000000000002,3.912666041915103,1.0,-8.310000000000002
2025-01-22 15:00:00,3,343.22,2.675000000000068,5.350000000000023,2.1991867183625526,0.0,-3.2199999999999704
2025-01-22 16:00:00,3,321.41,0.9399999999999409,1.8799999999999955,0.8071486163581522,1.0,-1.8799999999999955
2025-01-22 17:00:00,3,297.09,3.1899999999999977,6.380000000000052,2.6248555515812266,0.0,-3.8800000000000523
2025-01-22 18:00:00,3,274.58,2.2800000000000296,4.560000000000002,2.1425685519954856,1.0,-4.560000000000002
2025-01-22 19:00:00,2,262.4,0.040000000000020464,0.07999999999998408,0.03999999999999204,,
2025-01-22 20:00:00,2,249.25,0.10000000000002274,0.19999999999998863,0.09999999999999432,,
2025-01-22 21:00:00,2,246.15,1.089999999999975,2.180000000000007,1.0900000000000034,,
2025-01-22 22:00:00,2,258.55,4.949999999999989,9.900000000000006,4.950000000000003,,
2025-01-22 23:00:00,2,277.61,4.78000000000003,9.560000000000002,4.780000000000001,,
