timestamp,variable,n_available,median,q1,q3,iqr,min,max,range,std
2025-01-14 00:00:00,T2m,3,281.6253255208333,281.1451416015625,281.99222819010413,0.8470865885416288,280.6649576822917,282.359130859375,1.6941731770833144,0.6937017782340678
2025-01-14 01:00:00,T2m,3,281.4112141927083,280.9734700520833,281.56400553385413,0.5905354817708144,280.5357259114583,281.716796875,1.1810709635416856,0.5005318423929963
2025-01-14 02:00:00,T2m,3,281.2154947916667,280.853515625,281.330322265625,0.476806640625,280.4915364583333,281.4451497395833,0.95361328125,0.4063708423597853
2025-01-14 03:00:00,T2m,3,281.2088216145833,280.8682454427083,281.2484944661458,0.3802490234375,280.5276692708333,281.2881673177083,0.760498046875,0.3413407445974718
2025-01-14 04:00:00,T2m,3,281.2139485677083,280.945068359375,281.2205403645833,0.2754720052083144,280.6761881510417,281.2271321614583,0.5509440104166288,0.2566665314916504
2025-01-14 05:00:00,T2m,3,281.1050618489583,280.96708170572913,281.21378580729163,0.2467041015625,280.8291015625,281.322509765625,0.493408203125,0.2019046339999484
2025-01-14 06:00:00,T2m,3,281.050537109375,281.04854329427087,281.3153076171875,0.26676432291662877,281.0465494791667,281.580078125,0.5335286458333144,0.2505732104924771
2025-01-14 07:00:00,T2m,3,281.1524251302083,280.9962158203125,281.4427490234375,0.446533203125,280.8400065104167,281.7330729166667,0.89306640625,0.3700337600039282
2025-01-14 08:00:00,T2m,3,281.1858723958333,280.8341878255208,281.42191569010413,0.5877278645833144,280.4825032552083,281.657958984375,1.1754557291666856,0.48296423450456943
2025-01-14 09:00:00,T2m,3,281.2958984375,280.52693684895837,281.42643229166663,0.8994954427082575,279.7579752604167,281.5569661458333,1.7989908854166288,0.7937066525526186
2025-01-14 10:00:00,T2m,3,281.285888671875,280.16251627604163,281.3013916015625,1.1388753255208712,279.0391438802083,281.31689453125,2.2777506510416856,1.0665089232589031
2025-01-14 11:00:00,T2m,3,280.2245279947917,279.3843180338542,280.5085856119792,1.124267578125,278.5441080729167,280.7926432291667,2.24853515625,0.9546655250374665
2025-01-14 12:00:00,T2m,3,279.1544596354167,278.64265950520837,279.4350992838542,0.7924397786458144,278.130859375,279.7157389322917,1.5848795572916856,0.6561364317262998
2025-01-14 13:00:00,T2m,3,279.1189778645833,278.59110514322913,279.1529134114583,0.5618082682291856,278.063232421875,279.1868489583333,1.1236165364583144,0.5144273025164082
2025-01-14 14:00:00,T2m,3,280.743408203125,280.23445638020837,280.78702799479163,0.5525716145832575,279.7255045572917,280.8306477864583,1.1051432291666288,0.5016727722855217
2025-01-14 15:00:00,T2m,3,282.7274576822917,282.1531982421875,282.7415771484375,0.58837890625,281.5789388020833,282.7556966145833,1.1767578125,0.5481942077577017
2025-01-14 16:00:00,T2m,3,284.8037109375,284.18408203125,284.81510416666663,0.6310221354166288,283.564453125,284.8264973958333,1.2620442708333144,0.5896359413578719
2025-01-14 17:00:00,T2m,3,286.4274088541667,285.8967692057292,286.44677734375,0.5500081380208144,285.3661295572917,286.4661458333333,1.1000162760416288,0.5096676593719287
2025-01-14 18:00:00,T2m,3,287.7208658854167,287.2496337890625,287.74434407552087,0.49471028645837123,286.7784016927083,287.767822265625,0.9894205729166856,0.4557529455369545
2025-01-14 19:00:00,T2m,2,288.2176920572917,287.9871012369792,288.4482828776042,0.461181640625,287.7565104166667,288.6788736979167,0.92236328125,0.461181640625
2025-01-14 20:00:00,T2m,2,288.53951009114587,288.36273193359375,288.71628824869794,0.3535563151041856,288.1859537760417,288.89306640625,0.7071126302083144,0.3535563151041572
2025-01-14 21:00:00,T2m,2,288.13541666666663,288.0197347005208,288.2510986328125,0.23136393229168561,287.904052734375,288.3667805989583,0.4627278645833144,0.2313639322916572
2025-01-14 22:00:00,T2m,2,286.7057088216146,286.6306457519531,286.78077189127606,0.15012613932293561,286.5555826822917,286.8558349609375,0.3002522786458144,0.1501261393229072
2025-01-14 23:00:00,T2m,2,283.46915690104163,283.4259033203125,283.5124104817708,0.08650716145831439,283.3826497395833,283.5556640625,0.17301432291668561,0.08650716145834281
2025-01-14 00:00:00,Td2m,3,280.1220703125,279.30057779947913,280.7215576171875,1.4209798177083712,278.4790852864583,281.321044921875,2.8419596354166856,1.164935595695262
2025-01-14 01:00:00,Td2m,3,280.0506998697917,279.9896240234375,280.52254231770837,0.5329182942708712,279.9285481770833,280.994384765625,1.0658365885416856,0.4762667147407628
2025-01-14 02:00:00,Td2m,3,280.4098307291667,280.046875,280.5039469401042,0.4570719401041856,279.6839192708333,280.5980631510417,0.9141438802083712,0.39412884578340435
2025-01-14 03:00:00,Td2m,3,280.2742513020833,279.85514322916663,280.373291015625,0.5181477864583712,279.43603515625,280.4723307291667,1.0362955729166856,0.4491659283872788
2025-01-14 04:00:00,Td2m,3,280.00927734375,279.6253662109375,280.18351236979163,0.5581461588541288,279.241455078125,280.3577473958333,1.1162923177083144,0.4663202222797187
2025-01-14 05:00:00,Td2m,3,279.7305501302083,279.39994303385413,279.933837890625,0.5338948567708712,279.0693359375,280.1371256510417,1.0677897135416856,0.4400356974313776
2025-01-14 06:00:00,Td2m,3,279.5504557291667,279.2681884765625,279.62459309895837,0.35640462239587123,278.9859212239583,279.69873046875,0.7128092447916856,0.3070978174657155
2025-01-14 07:00:00,Td2m,3,279.0706380208333,278.99332682291663,279.3204345703125,0.32710774739587123,278.916015625,279.5702311197917,0.6542154947916856,0.2791851761914767
2025-01-14 08:00:00,Td2m,3,278.6338704427083,278.42057291666663,278.8997802734375,0.47920735677087123,278.207275390625,279.1656901041667,0.9584147135416856,0.39205643781771654
2025-01-14 09:00:00,Td2m,3,278.09619140625,277.56201171875,278.44991048177087,0.8878987630208712,277.02783203125,278.8036295572917,1.7757975260416856,0.7299404347993397
2025-01-14 10:00:00,Td2m,3,277.3313802083333,276.7508544921875,277.6710205078125,0.920166015625,276.1703287760417,278.0106608072917,1.84033203125,0.7598453457990599
2025-01-14 11:00:00,Td2m,3,276.669189453125,276.22635904947913,276.75691731770837,0.5305582682292425,275.7835286458333,276.8446451822917,1.0611165364583712,0.4644169681098828
2025-01-14 12:00:00,Td2m,3,276.254150390625,275.9571533203125,276.43391927083337,0.47676595052087123,275.66015625,276.6136881510417,0.9535319010416856,0.39318069447441495
2025-01-14 13:00:00,Td2m,3,276.3120930989583,275.98828125,276.56396484375,0.57568359375,275.6644694010417,276.8158365885417,1.1513671875,0.4712654781251223
2025-01-14 14:00:00,Td2m,3,276.2447916666667,276.0049235026042,276.4512939453125,0.4463704427083144,275.7650553385417,276.6577962239583,0.8927408854166288,0.3647991833203849
2025-01-14 15:00:00,Td2m,3,275.109375,275.09969075520837,275.39872233072913,0.29903157552075754,275.0900065104167,275.6880696614583,0.5980631510416288,0.2774771626684766
2025-01-14 16:00:00,Td2m,3,273.2316080729167,272.82820638020837,273.2668863932292,0.4386800130208144,272.4248046875,273.3021647135417,0.8773600260416856,0.3980048237496595
2025-01-14 17:00:00,Td2m,3,271.1143391927083,270.7940266927083,271.356689453125,0.5626627604166856,270.4737141927083,271.5990397135417,1.1253255208333712,0.4608798967868165
2025-01-14 18:00:00,Td2m,3,269.5987955729167,269.5637613932292,270.20772298177087,0.6439615885416856,269.5287272135417,270.816650390625,1.2879231770833144,0.5913098494086605
2025-01-14 19:00:00,Td2m,2,269.83976236979163,269.447998046875,270.2315266927083,0.7835286458333144,269.0562337239583,270.623291015625,1.5670572916666856,0.7835286458333428
2025-01-14 20:00:00,Td2m,2,269.6953125,269.24837239583337,270.14225260416663,0.8938802083332575,268.8014322916667,270.5891927083333,1.7877604166666288,0.8938802083333144
2025-01-14 21:00:00,Td2m,2,269.7410888671875,269.2184855143229,270.2636922200521,1.0452067057292425,268.6958821614583,270.7862955729167,2.0904134114583712,1.0452067057291856
2025-01-14 22:00:00,Td2m,2,270.89530436197913,270.37563069661456,271.41497802734375,1.0393473307291856,269.85595703125,271.9346516927083,2.0786946614583144,1.0393473307291572
2025-01-14 23:00:00,Td2m,2,270.80472819010413,270.30531819661456,271.30413818359375,0.9988199869791856,269.805908203125,271.8035481770833,1.9976399739583144,0.9988199869791572
2025-01-14 00:00:00,RH2m,3,99.15526273155947,96.66803057303638,99.3415741848298,2.67354361179342,94.18079841451328,99.5278856381001,5.347087223586826,2.4375644686332607
2025-01-14 01:00:00,RH2m,3,99.05477195247543,98.24959636413502,99.20358199657213,0.9539856324371101,97.4444207757946,99.35239204066882,1.9079712648742202,0.838130391388365
2025-01-14 02:00:00,RH2m,3,98.74392649531148,98.57162534355837,98.89257932954104,0.3209539859826691,98.39932419180523,99.0412321637706,0.6419079719653666,0.2622948410032805
2025-01-14 03:00:00,RH2m,3,98.43037088512204,98.36790903050453,98.64378785067184,0.275878820167307,98.30544717588702,98.85720481622164,0.551757640334614,0.23622720502247882
2025-01-14 04:00:00,RH2m,3,98.11585256544356,97.94723366764657,98.39410932082501,0.4468756531784379,97.77861476984958,98.67236607620646,0.8937513063568758,0.3685147390469167
2025-01-14 05:00:00,RH2m,3,97.54313870646682,97.41260191994415,98.02138940697769,0.6087874870335384,97.28206513342148,98.49964010748856,1.2175749740670767,0.5234016046947817
