timestamp,init_closest,init_older,delta_load,delta_T2m,delta_Td2m,delta_RH2m
2025-01-14 00:00:00,2025011300,2025011100,12.120000000000005,0.9603678385416288,1.198974609375,0.37262290654062724
2025-01-14 01:00:00,2025011300,2025011100,10.120000000000005,0.87548828125,1.0658365885416856,0.2976200881933835
2025-01-14 02:00:00,2025011300,2025011100,9.70999999999998,0.7239583333333712,0.9141438802083712,0.2973056684591171
2025-01-14 03:00:00,2025011300,2025011100,10.980000000000018,0.68115234375,1.0362955729166856,0.551757640334614
2025-01-14 04:00:00,2025011300,2025011100,7.219999999999999,0.5377604166666288,1.1162923177083144,0.8937513063568758
2025-01-14 05:00:00,2025011300,2025011100,2.730000000000018,0.2759602864583144,1.0677897135416856,1.2175749740670767
2025-01-14 06:00:00,2025011300,2025011100,1.710000000000008,-0.0039876302083143855,0.7128092447916856,1.0952115082864395
2025-01-14 07:00:00,2025011300,2025011100,4.6200000000000045,-0.31241861979162877,0.15462239583331439,0.7081566093941376
2025-01-14 08:00:00,2025011300,2025011100,7.590000000000003,-0.703369140625,-0.4265950520833144,0.4106982707607614
2025-01-14 09:00:00,2025011300,2025011100,10.069999999999993,-1.5379231770833144,-1.068359375,0.6876220080437889
2025-01-14 10:00:00,2025011300,2025011100,14.099999999999994,-2.2467447916666856,-1.1610514322916288,1.5907058099589193
2025-01-14 11:00:00,2025011300,2025011100,18.159999999999997,-2.24853515625,-0.8856608072916856,2.0049389425881827
2025-01-14 12:00:00,2025011300,2025011100,23.25,-1.5848795572916856,-0.9535319010416856,0.9278564876222504
2025-01-14 13:00:00,2025011300,2025011100,25.769999999999982,-1.1236165364583144,-1.1513671875,-0.05935141077468131
2025-01-14 14:00:00,2025011300,2025011100,19.680000000000007,-1.0179036458333144,-0.8927408854166288,0.16386427214591492
2025-01-14 15:00:00,2025011300,2025011100,14.04000000000002,-1.1485188802083712,-0.5980631510416288,0.7471248566981501
2025-01-14 16:00:00,2025011300,2025011100,8.079999999999984,-1.2620442708333144,0.070556640625,1.7356105776418786
2025-01-14 17:00:00,2025011300,2025011100,7.530000000000001,-1.1000162760416288,0.48470052083337123,1.964419376835508
2025-01-14 18:00:00,2025011300,2025011100,6.799999999999983,-0.9424641927083712,1.2879231770833144,2.6984478941660797
2025-01-14 19:00:00,2025011300,2025011100,,,,
2025-01-14 20:00:00,2025011300,2025011100,,,,
2025-01-14 21:00:00,2025011300,2025011100,,,,
2025-01-14 22:00:00,2025011300,2025011100,,,,
2025-01-14 23:00:00,2025011300,2025011100,,,,
