timestamp,median,q1,q3,min,max
2025-01-14 00:00:00,99.15526273155947,96.66803057303638,99.3415741848298,94.18079841451328,99.5278856381001
2025-01-14 01:00:00,99.05477195247543,98.24959636413502,99.20358199657213,97.4444207757946,99.35239204066882
2025-01-14 02:00:00,98.74392649531148,98.57162534355837,98.89257932954104,98.39932419180523,99.0412321637706
2025-01-14 03:00:00,98.43037088512204,98.36790903050453,98.64378785067184,98.30544717588702,98.85720481622164
2025-01-14 04:00:00,98.11585256544356,97.94723366764657,98.39410932082501,97.77861476984958,98.67236607620646
2025-01-14 05:00:00,97.54313870646682,97.41260191994415,98.02138940697769,97.28206513342148,98.49964010748856
2025-01-14 06:00:00,96.87908387193038,96.84925755879968,97.39686331294291,96.819431245669,97.91464275395543
2025-01-14 07:00:00,96.67843697469596,96.61893598532956,96.97301429002661,96.55943499596314,97.26759160535728
2025-01-14 08:00:00,96.17933578919344,96.13059606824214,96.33594520362252,96.08185634729084,96.4925546180516
2025-01-14 09:00:00,95.78375795485393,95.44589109177568,95.78970209579758,95.10802422869745,95.79564623674123
2025-01-14 10:00:00,94.94858355788509,94.46456486376249,95.25991776874194,93.98054616963988,95.5712519795988
2025-01-14 11:00:00,94.82152553296883,94.27142368203658,95.27389315333068,93.72132183110432,95.7262607736925
2025-01-14 12:00:00,95.5238957639726,95.37928438401453,95.84321262782565,95.23467300405645,96.1625294916787
2025-01-14 13:00:00,96.27116415553066,95.96780116279065,96.30083986091799,95.66443817005064,96.33051556630534
2025-01-14 14:00:00,93.77356146329288,93.40371050647579,93.85549359936584,93.0338595496587,93.9374257354388
2025-01-14 15:00:00,89.53372681858325,89.10321729551293,89.90728924693232,88.67270777244262,90.2808516752814
2025-01-14 16:00:00,83.34100754858757,82.81778447699273,84.20881283740852,82.29456140539789,85.07661812622945
2025-01-14 17:00:00,78.54479971300044,78.16216200073708,79.5270094014182,77.77952428847374,80.50921908983595
2025-01-14 18:00:00,75.13043884574874,75.11401731689475,76.46324126397778,75.09759578804073,77.79604368220681
2025-01-14 19:00:00,74.92690265321559,74.1865979479025,75.66720735852869,73.44629324258939,76.40751206384179
2025-01-14 20:00:00,74.38577108793845,73.64539317863367,75.12614899724323,72.90501526932887,75.86652690654803
2025-01-14 21:00:00,74.89881191020119,74.13057570131923,75.66704811908315,73.36233949243727,76.4352843279651
2025-01-14 22:00:00,77.99339083219685,77.24736747261427,78.73941419177943,76.50134411303169,79.48543755136201
2025-01-14 23:00:00,81.8431552610227,81.12567942432698,82.56063109771841,80.40820358763126,83.27810693441413
