timestamp,median,q1,q3,min,max
2025-01-09 00:00:00,280.039794921875,279.9420166015625,280.32958984375,279.84423828125,280.619384765625
2025-01-09 01:00:00,279.383056640625,279.28072102864587,279.68794759114587,279.1783854166667,279.9928385416667
2025-01-09 02:00:00,278.5033365885417,278.42622884114587,278.791748046875,278.34912109375,279.0801595052083
2025-01-09 03:00:00,277.6832682291667,277.6525065104167,277.90193684895837,277.6217447916667,278.12060546875
2025-01-09 04:00:00,277.2560221354167,277.1901041666667,277.33443196614587,277.1241861979167,277.412841796875
2025-01-09 05:00:00,276.8924153645833,276.8140462239583,276.92618815104163,276.7356770833333,276.9599609375
2025-01-09 06:00:00,276.5564778645833,276.45121256510413,276.6148274739583,276.345947265625,276.6731770833333
2025-01-09 07:00:00,276.181640625,276.08333333333337,276.28487141927087,275.9850260416667,276.3881022135417
2025-01-09 08:00:00,275.7654622395833,275.6711018880208,275.89990234375,275.5767415364583,276.0343424479167
2025-01-09 09:00:00,275.380859375,275.21736653645837,275.486083984375,275.0538736979167,275.59130859375
2025-01-09 10:00:00,274.96630859375,274.6903076171875,275.05008951822913,274.414306640625,275.1338704427083
2025-01-09 11:00:00,274.3802897135417,274.08345540364587,274.4989013671875,273.78662109375,274.6175130208333
2025-01-09 12:00:00,273.668701171875,273.37618001302087,273.93310546875,273.0836588541667,274.197509765625
2025-01-09 13:00:00,273.4840494791667,273.210693359375,273.8686930338542,272.9373372395833,274.2533365885417
2025-01-09 14:00:00,275.006591796875,274.69881184895837,275.469482421875,274.3910319010417,275.932373046875
2025-01-09 15:00:00,276.6426595052083,276.2524007161458,277.08349609375,275.8621419270833,277.5243326822917
2025-01-09 16:00:00,278.473388671875,278.07584635416663,278.85331217447913,277.6783040364583,279.2332356770833
2025-01-09 17:00:00,280.2469889322917,279.912353515625,280.5640869140625,279.5777180989583,280.8811848958333
2025-01-09 18:00:00,281.71875,281.45916748046875,281.99532063802087,281.1995849609375,282.2718912760417
2025-01-09 19:00:00,282.5438435872396,282.4405212402344,282.6471659342448,282.3371988932292,282.75048828125
2025-01-09 20:00:00,283.1045125325521,283.0291239420573,283.1799011230469,282.9537353515625,283.2552897135417
2025-01-09 21:00:00,283.0628865559896,283.0158386230469,283.1099344889323,282.9687906901042,283.156982421875
2025-01-09 22:00:00,282.11614990234375,282.0889790852865,282.143320719401,282.0618082682292,282.1704915364583
2025-01-09 23:00:00,279.0400390625,278.969970703125,279.110107421875,278.89990234375,279.18017578125
