timestamp,median,q1,q3,min,max
2025-01-09 00:00:00,270.3675130208333,270.3605550130208,271.2288818359375,270.3535970052083,272.0902506510417
2025-01-09 01:00:00,270.6083170572917,270.4287109375,271.1537272135417,270.2491048177083,271.6991373697917
2025-01-09 02:00:00,271.4503580729167,270.8157145182292,271.6612548828125,270.1810709635417,271.8721516927083
2025-01-09 03:00:00,271.5895182291667,270.9203287760417,272.1036783854167,270.2511393229167,272.6178385416667
2025-01-09 04:00:00,271.2569986979167,270.62459309895837,271.3870035807292,269.9921875,271.5170084635417
2025-01-09 05:00:00,269.9278157552083,269.84562174479163,270.1129964192708,269.763427734375,270.2981770833333
2025-01-09 06:00:00,269.5575358072917,269.4114990234375,269.7413736979167,269.2654622395833,269.9252115885417
2025-01-09 07:00:00,269.2272135416667,269.13191731770837,269.51472981770837,269.03662109375,269.80224609375
2025-01-09 08:00:00,268.8946126302083,268.86954752604163,269.2320556640625,268.844482421875,269.5694986979167
2025-01-09 09:00:00,268.646484375,268.5697021484375,268.96659342447913,268.492919921875,269.2867024739583
2025-01-09 10:00:00,268.3668619791667,268.27001953125,268.57503255208337,268.1731770833333,268.783203125
2025-01-09 11:00:00,267.9995930989583,267.9312337239583,268.1396484375,267.8628743489583,268.2797037760417
2025-01-09 12:00:00,267.6558430989583,267.5745849609375,267.71256510416663,267.4933268229167,267.769287109375
2025-01-09 13:00:00,267.51025390625,267.41512044270837,267.53922526041663,267.3199869791667,267.5681966145833
2025-01-09 14:00:00,267.2144368489583,267.00773111979163,267.294677734375,266.801025390625,267.3749186197917
2025-01-09 15:00:00,267.0100911458333,266.8551025390625,267.04642740885413,266.7001139322917,267.082763671875
2025-01-09 16:00:00,266.9173177083333,266.8523763020833,267.03397623697913,266.7874348958333,267.150634765625
2025-01-09 17:00:00,267.2334798177083,266.9506429036458,267.30741373697913,266.6678059895833,267.38134765625
2025-01-09 18:00:00,267.146484375,266.8751220703125,267.45406087239587,266.603759765625,267.7616373697917
2025-01-09 19:00:00,267.42635091145837,267.14697265625,267.7057291666667,266.8675944010417,267.985107421875
2025-01-09 20:00:00,267.5478108723958,267.17873128255206,267.91689046223956,266.8096516927083,268.2859700520833
2025-01-09 21:00:00,267.27364095052087,266.90313720703125,267.64414469401044,266.5326334635417,268.0146484375
2025-01-09 22:00:00,268.14599609375,267.70389811197913,268.58809407552087,267.2618001302083,269.0301920572917
2025-01-09 23:00:00,268.980224609375,268.4947509765625,269.4656982421875,268.00927734375,269.951171875
