timestamp,median,q1,q3,min,max
2025-01-15 00:00:00,271.5691731770833,270.75602213541663,272.1712646484375,269.94287109375,272.7733561197917
2025-01-15 01:00:00,271.1031901041667,270.57954915364587,271.78780110677087,270.055908203125,272.472412109375
2025-01-15 02:00:00,270.6478678385417,270.3697916666667,271.4951171875,270.0917154947917,272.3423665364583
2025-01-15 03:00:00,270.26416015625,270.09765625,271.17635091145837,269.93115234375,272.0885416666667
2025-01-15 04:00:00,269.9554850260417,269.8540445963542,270.868408203125,269.7526041666667,271.7813313802083
2025-01-15 05:00:00,269.74169921875,269.65873209635413,270.6500244140625,269.5757649739583,271.558349609375
2025-01-15 06:00:00,269.5648600260417,269.4468994140625,270.42244466145837,269.3289388020833,271.280029296875
2025-01-15 07:00:00,269.307861328125,269.1978759765625,270.11665852864587,269.087890625,270.9254557291667
2025-01-15 08:00:00,268.9542643229167,268.87646484375,269.7631022135417,268.7986653645833,270.5719401041667
2025-01-15 09:00:00,268.4991048177083,268.47721354166663,269.318359375,268.455322265625,270.1376139322917
2025-01-15 10:00:00,268.2762044270833,268.0707600911458,268.9866943359375,267.8653157552083,269.6971842447917
2025-01-15 11:00:00,268.23681640625,267.90653483072913,268.74658203125,267.5762532552083,269.25634765625
2025-01-15 12:00:00,268.349365234375,267.9798583984375,268.56551106770837,267.6103515625,268.7816569010417
2025-01-15 13:00:00,268.7787272135417,268.49239095052087,268.8138427734375,268.2060546875,268.8489583333333
2025-01-15 14:00:00,269.681640625,269.5806884765625,269.95756022135413,269.479736328125,270.2334798177083
2025-01-15 15:00:00,270.3350423177083,270.213134765625,270.6499837239583,270.0912272135417,270.9649251302083
2025-01-15 16:00:00,271.4440104166667,271.1441650390625,271.60432942708337,270.8443196614583,271.7646484375
2025-01-15 17:00:00,271.8960774739583,271.7503255208333,272.056640625,271.6045735677083,272.2172037760417
2025-01-15 18:00:00,272.3427734375,272.01334635416663,272.46394856770837,271.6839192708333,272.5851236979167
2025-01-15 19:00:00,272.174072265625,271.82649739583337,272.52164713541663,271.4789225260417,272.8692220052083
2025-01-15 20:00:00,272.33170572916663,271.973388671875,272.6900227864583,271.6150716145833,273.04833984375
2025-01-15 21:00:00,272.5225830078125,272.18963623046875,272.85552978515625,271.856689453125,273.1884765625
2025-01-15 22:00:00,275.42097981770837,275.3149820963542,275.5269775390625,275.208984375,275.6329752604167
2025-01-15 23:00:00,274.7460123697917,274.6298014322917,274.8622233072917,274.5135904947917,274.9784342447917
