timestamp,init_closest,init_older,delta_load,delta_T2m,delta_Td2m,delta_RH2m
2025-01-15 00:00:00,2025011400,2025011200,4.280000000000001,0.5852864583333144,2.8304850260416856,3.0896002893970262
2025-01-15 01:00:00,2025011400,2025011200,1.3199999999999648,0.6105143229166288,2.41650390625,2.5256213616100354
2025-01-15 02:00:00,2025011400,2025011200,0.1500000000000341,0.545166015625,2.2506510416666288,2.4113596387307723
2025-01-15 03:00:00,2025011400,2025011200,-0.30000000000001137,0.593017578125,2.1573893229166856,2.2361311789928777
2025-01-15 04:00:00,2025011400,2025011200,-0.3599999999999852,0.609375,2.0287272135416288,2.047775801025921
2025-01-15 05:00:00,2025011400,2025011200,-0.2799999999999727,0.43497721354162877,1.9825846354166856,2.2393619981166495
2025-01-15 06:00:00,2025011400,2025011200,-1.5900000000000034,0.5650227864583144,1.9510904947916856,2.020319749659393
2025-01-15 07:00:00,2025011400,2025011200,-0.8900000000000148,0.837890625,1.8375651041666856,1.4761787883841606
2025-01-15 08:00:00,2025011400,2025011200,-1.0800000000000125,1.1710611979166856,1.7732747395833712,0.9167601432294106
2025-01-15 09:00:00,2025011400,2025011200,-1.1899999999999977,0.763427734375,1.6385091145833712,1.2929559622980946
2025-01-15 10:00:00,2025011400,2025011200,-0.3300000000000125,0.9886067708333144,1.4209798177083712,0.6636639118937779
2025-01-15 11:00:00,2025011400,2025011200,2.150000000000034,1.3644205729166856,1.01953125,-0.4241244145224954
2025-01-15 12:00:00,2025011400,2025011200,0.7000000000000455,0.584716796875,0.4322916666666856,-0.18849230458476995
2025-01-15 13:00:00,2025011400,2025011200,0.6500000000000341,0.7237141927083144,0.07023111979162877,-0.8935042631776042
2025-01-15 14:00:00,2025011400,2025011200,-4.449999999999989,1.0182291666666856,0.5518391927083144,-0.5992158184496219
2025-01-15 15:00:00,2025011400,2025011200,-7.319999999999993,1.5196940104166288,0.8736979166666288,-0.7882683731291422
2025-01-15 16:00:00,2025011400,2025011200,-6.0,1.365478515625,0.9203287760416856,-0.5006817865897801
2025-01-15 17:00:00,2025011400,2025011200,-3.280000000000001,0.8955485026041856,0.29150390625,-0.7229084526333338
2025-01-15 18:00:00,2025011400,2025011200,-4.4199999999999875,1.1454264322916288,-0.6588541666666856,-2.209279328974432
2025-01-15 19:00:00,2025011400,2025011200,,,,
2025-01-15 20:00:00,2025011400,2025011200,,,,
2025-01-15 21:00:00,2025011400,2025011200,,,,
2025-01-15 22:00:00,2025011400,2025011200,,,,
2025-01-15 23:00:00,2025011400,2025011200,,,,
