timestamp,median,q1,q3,min,max
2025-01-15 00:00:00,84.50508121403102,83.527693422759,85.07249356745751,82.55030563148698,85.639905920884
2025-01-15 01:00:00,85.12137286133694,84.57006259815472,85.83287327895974,84.01875233497252,86.54437369658255
2025-01-15 02:00:00,85.74655917607863,85.44504604484798,86.65072586421337,85.14353291361734,87.55489255234811
2025-01-15 03:00:00,86.3988948685165,86.1930304770664,87.31109606656284,85.98716608561631,88.22329726460919
2025-01-15 04:00:00,86.86206332007987,86.77907745448562,87.80296535499858,86.69609158889138,88.7438673899173
2025-01-15 05:00:00,87.22904568013853,87.18915573124563,88.34872667919686,87.14926578235274,89.46840767825518
2025-01-15 06:00:00,87.60656910679809,87.498216488945,88.61672898162779,87.38986387109192,89.62688885645748
2025-01-15 07:00:00,87.86243009514915,87.77353221713466,88.60051948934122,87.68463433912018,89.33860888353331
2025-01-15 08:00:00,87.89924579271462,87.78381039746839,88.35762586432932,87.66837500222216,88.81600593594403
2025-01-15 09:00:00,87.64469504556506,87.46309554801267,88.2911730267141,87.28149605046029,88.93765100786315
2025-01-15 10:00:00,87.34004954866093,87.04408524730067,87.67188150460782,86.7481209459404,88.0037134605547
2025-01-15 11:00:00,86.6014465303477,86.52912595079239,86.74118815805363,86.45680537123708,86.88092978575958
2025-01-15 12:00:00,86.93659050615827,86.89226238144363,86.98650853373601,86.84793425672899,87.03642656131376
2025-01-15 13:00:00,87.05051300188605,86.76283717618153,87.20958930777034,86.47516135047704,87.36866561365464
2025-01-15 14:00:00,85.9483400321008,85.6986917815714,85.9982996907962,85.44904353104198,86.0482593494916
2025-01-15 15:00:00,83.95322854113446,83.5590943545699,84.12884375378349,83.16496016800532,84.30445896643249
2025-01-15 16:00:00,81.88650639490406,81.63616550160917,82.50361702479643,81.38582460831428,83.1207276546888
2025-01-15 17:00:00,80.54715771607682,80.18570348976016,80.93405924622607,79.82424926344349,81.32096077637532
2025-01-15 18:00:00,79.79539956101186,78.69075989652464,79.88448861105735,77.58612023203743,79.97357766110285
2025-01-15 19:00:00,77.94950485268174,77.32245252804444,78.57655717731905,76.69540020340715,79.20360950195634
2025-01-15 20:00:00,77.8498989774082,77.22482136515366,78.47497658966276,76.59974375289912,79.1000542019173
2025-01-15 21:00:00,78.36714346392284,77.7059056799635,79.02838124788218,77.04466789600416,79.68961903184152
2025-01-15 22:00:00,83.53682642224254,83.51177696042663,83.56187588405844,83.48672749861073,83.58692534587433
2025-01-15 23:00:00,86.55847311325309,86.12882002780226,86.98812619870391,85.69916694235144,87.41777928415473
