target_timestamp,n_available,consensus_median,consensus_iqr,range,revision_volatility,directionality_score,day_minus_1_minus_day_minus_3
2025-01-17 00:00:00,3,230.74,6.349999999999966,12.699999999999989,5.188714248786062,0.0,5.9199999999999875
2025-01-17 01:00:00,3,235.17,5.769999999999982,11.539999999999992,4.722078167737399,0.0,5.090000000000003
2025-01-17 02:00:00,3,235.52,5.535000000000025,11.069999999999993,4.543099773893981,0.0,4.549999999999983
2025-01-17 03:00:00,3,233.11,5.965000000000003,11.929999999999978,5.11930333802038,0.0,2.619999999999976
2025-01-17 04:00:00,3,225.63,6.525000000000006,13.050000000000011,5.7873213915324335,0.0,1.7300000000000182
2025-01-17 05:00:00,3,217.33,6.550000000000011,13.099999999999994,6.069881931855569,0.0,0.45999999999997954
2025-01-17 06:00:00,3,209.87,6.5049999999999955,13.01000000000002,6.020802825758933,0.0,0.4900000000000091
2025-01-17 07:00:00,3,204.11,7.240000000000009,14.47999999999999,6.54513220306172,0.0,-1.2799999999999727
2025-01-17 08:00:00,3,202.4,7.454999999999984,14.909999999999997,6.373052643749305,0.0,-3.4499999999999886
2025-01-17 09:00:00,3,205.16,8.65500000000003,17.310000000000002,7.091893650891528,0.0,-7.390000000000015
2025-01-17 10:00:00,3,216.1,10.570000000000022,21.140000000000015,8.630883822387812,0.0,-10.77000000000001
2025-01-17 11:00:00,3,235.14,12.060000000000002,24.120000000000005,9.89753280143873,0.0,-14.180000000000007
2025-01-17 12:00:00,3,262.76,12.294999999999959,24.589999999999975,10.30912971863073,0.0,-17.269999999999982
2025-01-17 13:00:00,3,283.05,12.424999999999955,24.850000000000023,10.631576657402347,0.0,-19.170000000000016
2025-01-17 14:00:00,3,280.69,10.03000000000003,20.060000000000002,8.745574118756684,0.0,-16.54000000000002
2025-01-17 15:00:00,3,262.93,6.509999999999991,13.020000000000039,5.553145254918368,0.0,-9.920000000000016
2025-01-17 16:00:00,3,239.31,4.550000000000011,9.100000000000023,4.1598183721033966,0.0,-8.52000000000001
2025-01-17 17:00:00,3,223.97,2.7399999999999807,5.47999999999999,2.553207133521808,0.0,-5.349999999999994
2025-01-17 18:00:00,3,211.61,2.6500000000000057,5.300000000000011,2.312305247054456,0.0,-4.3799999999999955
2025-01-17 19:00:00,2,201.685,0.875,1.75,0.875,,
2025-01-17 20:00:00,2,195.45,1.25,2.5,1.25,,
2025-01-17 21:00:00,2,193.74,1.3799999999999955,2.759999999999991,1.3799999999999955,,
2025-01-17 22:00:00,2,196.02499999999998,1.924999999999983,3.8499999999999943,1.9249999999999972,,
2025-01-17 23:00:00,2,204.4,2.160000000000025,4.319999999999993,2.1599999999999966,,
