timestamp,median,q1,q3,min,max
2025-01-10 00:00:00,269.0477701822917,268.64436848958337,269.5511881510417,268.240966796875,270.0546061197917
2025-01-10 01:00:00,269.7664388020833,268.89762369791663,270.13224283854163,268.02880859375,270.498046875
2025-01-10 02:00:00,270.263427734375,269.0484619140625,270.6298828125,267.83349609375,270.996337890625
2025-01-10 03:00:00,270.57275390625,269.1585693359375,270.91817220052087,267.744384765625,271.2635904947917
2025-01-10 04:00:00,270.6802571614583,269.2190755208333,271.056396484375,267.7578938802083,271.4325358072917
2025-01-10 05:00:00,270.681640625,269.33113606770837,271.21500651041663,267.9806315104167,271.7483723958333
2025-01-10 06:00:00,270.6902669270833,269.5495198567708,271.20316569010413,268.4087727864583,271.716064453125
2025-01-10 07:00:00,270.8910319010417,269.8464762369792,271.3301188151042,268.8019205729167,271.7692057291667
2025-01-10 08:00:00,271.1310221354167,269.894287109375,271.423583984375,268.6575520833333,271.7161458333333
2025-01-10 09:00:00,271.5994466145833,269.9582112630208,271.71923828125,268.3169759114583,271.8390299479167
2025-01-10 10:00:00,271.8345540364583,269.7973225911458,271.90714518229163,267.7600911458333,271.979736328125
2025-01-10 11:00:00,271.54443359375,269.52315266927087,271.56168619791663,267.5018717447917,271.5789388020833
2025-01-10 12:00:00,270.642333984375,269.18094889322913,270.8572998046875,267.7195638020833,271.072265625
2025-01-10 13:00:00,270.980712890625,269.76175944010413,271.28125,268.5428059895833,271.581787109375
2025-01-10 14:00:00,272.587890625,271.36287434895837,273.12198893229163,270.1378580729167,273.6560872395833
2025-01-10 15:00:00,274.2766927083333,273.11063639322913,275.04386393229163,271.944580078125,275.81103515625
2025-01-10 16:00:00,276.047119140625,274.786376953125,276.99898274739587,273.525634765625,277.9508463541667
2025-01-10 17:00:00,277.3380533854167,275.9175211588542,278.1995035807292,274.4969889322917,279.0609537760417
2025-01-10 18:00:00,278.39794921875,276.77567545572913,279.06717936197913,275.1534016927083,279.7364095052083
2025-01-10 19:00:00,279.75048828125,279.4532470703125,280.0477294921875,279.156005859375,280.344970703125
2025-01-10 20:00:00,280.2724609375,279.98909505208337,280.55582682291663,279.7057291666667,280.8391927083333
2025-01-10 21:00:00,280.33854166666663,280.2541097005208,280.4229736328125,280.169677734375,280.5074055989583
2025-01-10 22:00:00,281.21551513671875,281.0191345214844,281.4118957519531,280.82275390625,281.6082763671875
2025-01-10 23:00:00,281.1655680338542,280.99265543619794,281.33848063151044,280.8197428385417,281.5113932291667
