timestamp,init_closest,init_older,delta_load,delta_T2m,delta_Td2m,delta_RH2m
2025-01-10 00:00:00,2025010900,2025010700,0.25,0.13346354166668561,0.8068033854166856,0.9505916322024319
2025-01-10 01:00:00,2025010900,2025010700,-0.7199999999999704,-0.12198893229168561,1.7376302083333144,2.64731643264642
2025-01-10 02:00:00,2025010900,2025010700,0.11000000000001364,-0.338134765625,2.429931640625,3.9908553124675734
2025-01-10 03:00:00,2025010900,2025010700,3.5,-0.41129557291662877,2.828369140625,4.713616799321301
2025-01-10 04:00:00,2025010900,2025010700,1.6299999999999955,-0.31648763020837123,2.92236328125,4.750193961082957
2025-01-10 05:00:00,2025010900,2025010700,2.089999999999975,0.02294921875,2.7010091145833144,3.961272480793639
2025-01-10 06:00:00,2025010900,2025010700,2.160000000000025,0.36905924479162877,2.281494140625,2.8623797507466975
2025-01-10 07:00:00,2025010900,2025010700,2.8899999999999864,0.74658203125,2.089111328125,2.045150797837195
2025-01-10 08:00:00,2025010900,2025010700,2.480000000000018,0.94091796875,2.4734700520833712,2.3386061967968885
2025-01-10 09:00:00,2025010900,2025010700,4.139999999999986,1.0138346354166856,3.282470703125,3.439700014344396
2025-01-10 10:00:00,2025010900,2025010700,3.5400000000000205,1.13623046875,4.074462890625,4.4533393541657205
2025-01-10 11:00:00,2025010900,2025010700,1.3799999999999955,0.8853352864583144,4.042561848958314,4.764594844031677
2025-01-10 12:00:00,2025010900,2025010700,0.5199999999999818,0.892822265625,3.3527018229166856,3.7114447476461123
2025-01-10 13:00:00,2025010900,2025010700,-0.07999999999998408,0.3832194010416856,3.0389811197916856,3.9479751595303156
2025-01-10 14:00:00,2025010900,2025010700,1.17999999999995,1.3588053385416856,3.5182291666666288,3.177203259447438
2025-01-10 15:00:00,2025010900,2025010700,4.960000000000036,1.73486328125,3.866455078125,3.0703530899340876
2025-01-10 16:00:00,2025010900,2025010700,9.75,2.1857096354166288,4.425211588541686,3.186029057950691
2025-01-10 17:00:00,2025010900,2025010700,7.259999999999991,2.3680826822916288,4.56396484375,3.0854990046379243
2025-01-10 18:00:00,2025010900,2025010700,4.449999999999989,2.3984375,4.5830078125,3.0334037466821684
2025-01-10 19:00:00,2025010900,2025010700,,,,
2025-01-10 20:00:00,2025010900,2025010700,,,,
2025-01-10 21:00:00,2025010900,2025010700,,,,
2025-01-10 22:00:00,2025010900,2025010700,,,,
2025-01-10 23:00:00,2025010900,2025010700,,,,
