timestamp,median_load,load_iqr,load_range,exceed_prob_proxy,max_weather_iqr,max_weather_range,HighLoadDisagreement,HighWeatherDisagreement,HighOpsRisk,ops_risk_score
2025-01-10 00:00:00,286.78,2.9750000000000227,5.9500000000000455,0.0,1.5898455361250399,3.1796910722500655,False,False,False,0.3125
2025-01-10 01:00:00,295.26,2.634999999999991,5.269999999999982,0.0,2.2849795584554897,4.569959116910994,False,False,False,0.4166666666666667
2025-01-10 02:00:00,296.86,3.8449999999999704,7.689999999999998,0.0,2.938084632932714,5.876169265865428,False,True,False,0.64375
2025-01-10 03:00:00,293.88,4.670000000000016,9.340000000000032,0.0,3.359773129586813,6.719546259173626,True,True,True,0.725
2025-01-10 04:00:00,284.92,2.794999999999959,5.589999999999975,0.0,3.3568194610341777,6.713638922068355,False,True,False,0.5229166666666667
2025-01-10 05:00:00,277.82,2.0400000000000205,4.079999999999984,0.0,3.0373273333366058,6.074654666673197,False,True,False,0.4333333333333333
2025-01-10 06:00:00,270.06,3.1399999999999864,6.28000000000003,0.0,2.673713083420637,5.3474261668412595,False,True,False,0.5354166666666667
2025-01-10 07:00:00,265.0,2.8449999999999704,5.689999999999998,0.0,1.8990036170339977,3.7980072340679953,False,False,False,0.36666666666666664
2025-01-10 08:00:00,265.12,2.055000000000007,4.110000000000014,0.0,1.8286520309899004,3.6573040619798007,False,False,False,0.24791666666666667
2025-01-10 09:00:00,271.64,3.319999999999993,6.639999999999986,0.0,1.8768913331544468,3.7537826663088794,False,False,False,0.4083333333333333
2025-01-10 10:00:00,286.56,2.5300000000000296,5.060000000000002,0.0,2.255287806866747,4.510575613733479,False,False,False,0.36875
2025-01-10 11:00:00,303.33,0.6899999999999409,1.3799999999999957,0.0,2.3822974220158244,4.764594844031677,False,True,False,0.2958333333333333
2025-01-10 12:00:00,325.73,1.0950000000000273,2.1899999999999977,0.0,1.8557223738230562,3.7114447476461123,False,False,False,0.18749999999999997
2025-01-10 13:00:00,340.72,1.8149999999999409,3.629999999999995,1.0,1.9739875797651507,3.9479751595303156,False,False,False,0.4645833333333333
2025-01-10 14:00:00,340.1,3.509999999999991,7.019999999999982,1.0,1.7591145833332575,3.5182291666666288,False,False,False,0.5833333333333333
2025-01-10 15:00:00,321.4,6.980000000000018,13.960000000000036,0.0,1.9332275390625,3.866455078125,True,False,False,0.5874999999999999
2025-01-10 16:00:00,288.93,7.175000000000011,14.350000000000025,0.0,2.2126057942708712,4.425211588541686,True,False,False,0.6354166666666667
2025-01-10 17:00:00,263.93,7.660000000000025,15.319999999999991,0.0,2.281982421875,4.56396484375,True,False,False,0.6833333333333333
2025-01-10 18:00:00,244.55,6.155000000000001,12.310000000000002,0.0,2.29150390625,4.5830078125,True,False,False,0.65625
2025-01-10 19:00:00,228.085,4.34499999999997,8.689999999999998,0.0,0.6504720052083144,1.3009440104166856,True,False,False,0.3854166666666667
2025-01-10 20:00:00,218.02,3.640000000000015,7.280000000000001,0.0,0.6973876953125,1.394775390625,False,False,False,0.36250000000000004
2025-01-10 21:00:00,214.105,3.5949999999999704,7.189999999999998,0.0,0.7373453776042425,1.4746907552083712,False,False,False,0.35833333333333334
2025-01-10 22:00:00,215.715,1.9950000000000043,3.990000000000009,0.0,0.5889892578125,1.177978515625,False,False,False,0.10833333333333334
2025-01-10 23:00:00,220.86,0.8400000000000034,1.6799999999999784,0.0,1.2185872395833144,2.4371744791666856,False,False,False,0.11041666666666666
