timestamp,T2m,Td2m,RH2m
2025-01-12 00:00:00,279.4991048177083,275.2317708333333,93.47314854079347
2025-01-12 01:00:00,278.7461751302083,275.2252604166667,94.5765728308963
2025-01-12 02:00:00,277.8776041666667,274.99951171875,95.5342636040641
2025-01-12 03:00:00,276.8431803385417,274.4227701822917,96.21927250861415
2025-01-12 04:00:00,276.0797526041667,273.8721516927083,96.53758797144506
2025-01-12 05:00:00,275.5398763020833,273.5936686197917,96.93640149890443
2025-01-12 06:00:00,275.1947428385417,273.3606770833333,97.10713873769215
2025-01-12 07:00:00,274.8118489583333,273.1532389322917,97.37732527948837
2025-01-12 08:00:00,274.4576822916667,272.9525553385417,97.61461890457356
2025-01-12 09:00:00,274.2056477864583,272.81640625,97.7945538713323
2025-01-12 10:00:00,273.8273111979167,272.6591796875,98.14039183926509
2025-01-12 11:00:00,273.365478515625,272.3609212239583,98.3962758311942
2025-01-12 12:00:00,272.880859375,271.8614095052083,98.3695536358445
2025-01-12 13:00:00,273.1119791666667,271.701171875,97.7510940064323
2025-01-12 14:00:00,275.59375,271.7630208333333,94.03991921771772
2025-01-12 15:00:00,278.4632975260417,271.2605794270833,89.1351536418931
2025-01-12 16:00:00,280.9241536458333,271.1009114583333,85.54044852921045
2025-01-12 17:00:00,282.88623046875,271.1968587239583,83.10105530269486
2025-01-12 18:00:00,284.3639322916667,271.2177734375,81.25402340583592
2025-01-12 19:00:00,285.2972005208333,271.107177734375,79.95553217754507
2025-01-12 20:00:00,285.73974609375,270.9761555989583,79.2465296532007
2025-01-12 21:00:00,285.6144205729167,271.0460611979167,79.48701406494395
2025-01-12 22:00:00,284.6686197916667,271.8277180989583,81.67742246782275
2025-01-12 23:00:00,281.9026692708333,272.7068684895833,86.46315882262047
2025-01-13 00:00:00,280.6644694010417,273.4237467447917,89.16733050776725
2025-01-13 01:00:00,279.9878743489583,273.4537760416667,90.15876705163909
2025-01-13 02:00:00,279.644287109375,273.9521484375,91.37217049404201
2025-01-13 03:00:00,279.584228515625,274.1394856770833,91.73318661638075
2025-01-13 04:00:00,279.49169921875,273.841796875,91.42942355520488
2025-01-13 05:00:00,279.5619303385417,273.6741536458333,91.08517323135267
2025-01-13 06:00:00,279.0538736979167,273.6847330729167,91.82841849444503
2025-01-13 07:00:00,278.75341796875,273.7754720052083,92.39807366774896
2025-01-13 08:00:00,279.783447265625,273.8487141927083,91.02479700900392
2025-01-13 09:00:00,280.7034505208333,273.8040364583333,89.66202417631378
2025-01-13 10:00:00,280.58056640625,273.79150390625,89.81589323625455
2025-01-13 11:00:00,281.1029459635417,273.6114908854167,88.82753394227412
2025-01-13 12:00:00,281.5347493489583,273.3141276041667,87.81159123796424
2025-01-13 13:00:00,281.900390625,273.5586751302083,87.65759080780383
2025-01-13 14:00:00,282.4380696614583,274.0784505208333,87.65464268608373
2025-01-13 15:00:00,283.092041015625,274.8994954427083,87.91910788539809
2025-01-13 16:00:00,283.9866536458333,274.845703125,86.63777076005628
2025-01-13 17:00:00,284.229736328125,274.3736165364583,85.66565248578432
2025-01-13 18:00:00,284.7079264322917,273.853271484375,84.33061092451426
2025-01-13 19:00:00,284.2845865885417,274.0564778645833,85.15817980694933
2025-01-13 20:00:00,284.253173828125,274.0896809895833,85.25186612241545
2025-01-13 21:00:00,282.2898763020833,278.2904459635417,93.97180835199013
2025-01-13 22:00:00,282.4786783854167,277.3439127604167,92.28606343026765
2025-01-13 23:00:00,282.724853515625,277.0087890625,91.46093830715388
2025-01-14 00:00:00,282.359130859375,278.4790852864583,94.18079841451329
2025-01-14 01:00:00,281.716796875,280.0506998697917,97.4444207757946
2025-01-14 02:00:00,281.4451497395833,280.4098307291667,98.39932419180525
2025-01-14 03:00:00,281.2881673177083,280.2742513020833,98.43037088512204
2025-01-14 04:00:00,281.2271321614583,280.00927734375,98.11585256544355
2025-01-14 05:00:00,281.322509765625,279.7305501302083,97.54313870646682
2025-01-14 06:00:00,281.580078125,279.5504557291667,96.87908387193038
2025-01-14 07:00:00,281.7330729166667,279.5702311197917,96.67843697469597
2025-01-14 08:00:00,281.657958984375,279.1656901041667,96.17933578919343
2025-01-14 09:00:00,281.5569661458333,278.8036295572917,95.78375795485393
2025-01-14 10:00:00,281.31689453125,278.0106608072917,94.94858355788507
2025-01-14 11:00:00,280.2245279947917,276.8446451822917,94.82152553296883
2025-01-14 12:00:00,279.1544596354167,276.254150390625,95.52389576397259
2025-01-14 13:00:00,279.1189778645833,276.3120930989583,95.66443817005063
2025-01-14 14:00:00,280.8306477864583,276.2447916666667,93.0338595496587
