target_timestamp,n_available,consensus_median,consensus_iqr,range,revision_volatility,directionality_score,day_minus_1_minus_day_minus_3
2025-01-10 00:00:00,3,286.78,2.9750000000000227,5.9500000000000455,2.747827424631262,0.0,0.25
2025-01-10 01:00:00,3,295.26,2.634999999999991,5.269999999999982,2.3331857096158335,0.0,-0.7199999999999704
2025-01-10 02:00:00,3,296.86,3.8449999999999704,7.689999999999998,3.5994536622474578,0.0,0.11000000000001364
2025-01-10 03:00:00,3,293.88,4.670000000000016,9.340000000000032,3.852721981491368,0.0,3.5
2025-01-10 04:00:00,3,284.92,2.794999999999959,5.589999999999975,2.3472584481096606,0.0,1.6299999999999955
2025-01-10 05:00:00,3,277.82,2.0400000000000205,4.079999999999984,1.6658197848373437,0.0,2.089999999999975
2025-01-10 06:00:00,3,270.06,3.1399999999999864,6.28000000000003,2.605089036652864,0.0,2.160000000000025
2025-01-10 07:00:00,3,265.0,2.8449999999999704,5.689999999999998,2.323029631035012,0.0,2.8899999999999864
2025-01-10 08:00:00,3,265.12,2.055000000000007,4.110000000000014,1.689819188223672,0.0,2.480000000000018
2025-01-10 09:00:00,3,271.64,3.319999999999993,6.639999999999986,2.7381908057856115,0.0,4.139999999999986
2025-01-10 10:00:00,3,286.56,2.5300000000000296,5.060000000000002,2.119895175605522,0.0,3.5400000000000205
2025-01-10 11:00:00,3,303.33,0.6899999999999409,1.3799999999999955,0.6125357132445387,1.0,1.3799999999999955
2025-01-10 12:00:00,3,325.73,1.0950000000000273,2.1899999999999977,0.9342495502927602,0.0,0.5199999999999818
2025-01-10 13:00:00,3,340.72,1.8149999999999409,3.6299999999999955,1.6926573453859153,0.0,-0.07999999999998408
2025-01-10 14:00:00,3,340.1,3.509999999999991,7.019999999999982,3.0691728889429184,0.0,1.17999999999995
2025-01-10 15:00:00,3,321.4,6.980000000000018,13.960000000000036,5.778150415333818,0.0,4.960000000000036
2025-01-10 16:00:00,3,288.93,7.175000000000011,14.350000000000023,5.982799419075404,0.0,9.75
2025-01-10 17:00:00,3,263.93,7.660000000000025,15.319999999999993,6.257205624096286,0.0,7.259999999999991
2025-01-10 18:00:00,3,244.55,6.155000000000001,12.310000000000002,5.0894029337656335,0.0,4.449999999999989
2025-01-10 19:00:00,2,228.085,4.34499999999997,8.689999999999998,4.344999999999999,,
2025-01-10 20:00:00,2,218.01999999999998,3.640000000000015,7.280000000000001,3.6400000000000006,,
2025-01-10 21:00:00,2,214.105,3.5949999999999704,7.189999999999998,3.594999999999999,,
2025-01-10 22:00:00,2,215.715,1.9950000000000045,3.990000000000009,1.9950000000000045,,
2025-01-10 23:00:00,2,220.86,0.8400000000000034,1.6799999999999784,0.8399999999999892,,
