timestamp,median_load,load_iqr,load_range,exceed_prob_proxy,max_weather_iqr,max_weather_range,HighLoadDisagreement,HighWeatherDisagreement,HighOpsRisk,ops_risk_score
2025-01-25 00:00:00,272.23,3.6499999999999777,7.300000000000011,0.0,1.1748953324900668,2.3497906649801337,True,True,True,0.78125
2025-01-25 01:00:00,283.87,3.865000000000009,7.729999999999961,0.0,0.8295582139870987,1.6591164279741974,True,False,False,0.6104166666666666
2025-01-25 02:00:00,290.61,2.480000000000018,4.960000000000036,0.0,0.7286095791958189,1.4572191583916236,False,False,False,0.38749999999999996
2025-01-25 03:00:00,289.47,2.3500000000000227,4.699999999999989,0.0,0.5222843404682749,1.0445686809365498,False,False,False,0.27708333333333335
2025-01-25 04:00:00,283.69,3.3250000000000455,6.649999999999977,0.0,0.6236613341076804,1.247322668215375,True,False,False,0.4375
2025-01-25 05:00:00,279.19,1.7450000000000043,3.490000000000009,0.0,0.6746653015767379,1.34933060315349,False,False,False,0.2416666666666667
2025-01-25 06:00:00,275.88,2.1200000000000045,4.239999999999952,0.0,0.8225752799735346,1.6451505599470835,False,False,False,0.38958333333333334
2025-01-25 07:00:00,272.08,2.5600000000000023,5.1200000000000045,0.0,0.8097452315154783,1.6194904630309566,False,False,False,0.45416666666666666
2025-01-25 08:00:00,274.82,3.240000000000009,6.480000000000018,0.0,0.7662210146942812,1.5324420293885623,True,False,False,0.4770833333333333
2025-01-25 09:00:00,281.8,1.9800000000000184,3.960000000000037,0.0,0.8730125711940815,1.7460251423881772,False,False,False,0.4145833333333333
2025-01-25 10:00:00,296.15,0.3550000000000182,0.7100000000000364,0.0,1.0629854141917718,2.1259708283835295,False,True,False,0.3583333333333333
2025-01-25 11:00:00,312.72,0.6949999999999363,1.3899999999999864,0.0,1.0081338943328433,2.0162677886656724,False,False,False,0.35624999999999996
2025-01-25 12:00:00,331.31,0.6400000000000432,1.2800000000000296,1.0,1.0297863279949127,2.0595726559898395,False,True,False,0.58125
2025-01-25 13:00:00,344.87,1.009999999999991,2.019999999999982,1.0,0.9368144841048576,1.8736289682097151,False,False,False,0.55
2025-01-25 14:00:00,343.81,1.2349999999999568,2.4699999999999704,1.0,0.8129475911457575,1.6258951822916288,False,False,False,0.48125
2025-01-25 15:00:00,320.39,2.4850000000000136,4.970000000000027,0.0,1.0215584262867026,2.0431168525734194,False,True,False,0.5958333333333333
2025-01-25 16:00:00,293.18,3.0,6.0,0.0,0.89564825077656,1.7912965015531057,True,False,False,0.5604166666666667
2025-01-25 17:00:00,267.54,1.839999999999918,3.67999999999995,0.0,0.9909261067707575,1.9818522135416288,False,False,False,0.4395833333333333
2025-01-25 18:00:00,246.58,0.8500000000000227,1.6999999999999886,0.0,1.1282958984375,2.256591796875,False,True,False,0.44791666666666663
2025-01-25 19:00:00,231.065,0.2250000000000227,0.4499999999999886,0.0,1.0257568359375,2.051513671875,False,True,False,0.3104166666666667
2025-01-25 20:00:00,221.475,0.3950000000000102,0.789999999999992,0.0,1.0077311197916856,2.0154622395833144,False,False,False,0.3041666666666667
2025-01-25 21:00:00,216.715,1.7549999999999957,3.509999999999991,0.0,0.8713785807291856,1.7427571614583144,False,False,False,0.3625
2025-01-25 22:00:00,218.63,2.4199999999999875,4.840000000000003,0.0,0.6082356770833144,1.2164713541666856,False,False,False,0.3104166666666667
2025-01-25 23:00:00,232.145,3.414999999999992,6.8300000000000125,0.0,0.6268310546875,1.253662109375,True,False,False,0.4708333333333333
