timestamp,T2m,Td2m,RH2m
2025-01-08 00:00:00,278.268310546875,272.520263671875,91.2504443455832
2025-01-08 01:00:00,277.5355631510417,272.348876953125,92.0641988111053
2025-01-08 02:00:00,276.952392578125,272.07275390625,92.50954556112242
2025-01-08 03:00:00,276.46484375,271.7820638020833,92.78875800259857
2025-01-08 04:00:00,276.1907552083333,271.52587890625,92.80132050189262
2025-01-08 05:00:00,275.7941080729167,271.3603515625,93.13439767277356
2025-01-08 06:00:00,275.4690755208333,271.1502278645833,93.29767609453626
2025-01-08 07:00:00,275.0797526041667,271.0076497395833,93.66124087251951
2025-01-08 08:00:00,274.7108561197917,270.8998209635417,94.04959373870095
2025-01-08 09:00:00,274.382080078125,270.7987467447917,94.39030362638
2025-01-08 10:00:00,274.0806477864583,270.718017578125,94.72274627022624
2025-01-08 11:00:00,273.8755696614583,270.7044270833333,95.01364313129375
2025-01-08 12:00:00,273.7334798177083,270.6660970052083,95.17105707380757
2025-01-08 13:00:00,274.09521484375,270.789306640625,94.81029388700387
2025-01-08 14:00:00,276.7301432291667,271.446044921875,91.8844926522392
2025-01-08 15:00:00,279.5360514322917,271.778076171875,88.38139810490706
2025-01-08 16:00:00,281.7574869791667,271.1268717447917,84.4731344465046
2025-01-08 17:00:00,283.261474609375,271.093994140625,82.48206041969001
2025-01-08 18:00:00,284.3483479817708,271.1197102864583,81.14468137472527
2025-01-08 19:00:00,285.02392578125,271.229736328125,80.44962935784996
2025-01-08 20:00:00,285.2255045572917,271.1300455729167,80.07179119838469
2025-01-08 21:00:00,284.7725016276042,270.7923990885417,80.18870941234412
2025-01-08 22:00:00,283.5972493489583,270.8087565104167,81.67570623552743
2025-01-08 23:00:00,280.8793131510417,270.5767415364583,84.87480884809132
2025-01-09 00:00:00,279.84423828125,270.3675130208333,85.96673825750487
2025-01-09 01:00:00,279.1783854166667,270.2491048177083,86.70212175459437
2025-01-09 02:00:00,278.5033365885417,270.1810709635417,87.53094767914338
2025-01-09 03:00:00,277.6832682291667,270.2511393229167,88.77360976978058
2025-01-09 04:00:00,277.1241861979167,269.9921875,89.18469447997609
2025-01-09 05:00:00,276.7356770833333,269.763427734375,89.40048827338212
2025-01-09 06:00:00,276.345947265625,269.5575358072917,89.65379078719519
2025-01-09 07:00:00,275.9850260416667,269.2272135416667,89.68496521544797
