timestamp,predicted_load,actual_load,error
2025-01-07 00:00:00,215.98,221.0,-5.02000000000001
2025-01-07 01:00:00,218.31,221.0,-2.6899999999999977
2025-01-07 02:00:00,216.69,216.0,0.6899999999999977
2025-01-07 03:00:00,211.81,211.0,0.8100000000000023
2025-01-07 04:00:00,204.91,203.0,1.9099999999999966
2025-01-07 05:00:00,198.15,197.0,1.1500000000000057
2025-01-07 06:00:00,192.88,194.0,-1.1200000000000045
2025-01-07 07:00:00,189.86,195.0,-5.139999999999986
2025-01-07 08:00:00,192.24,199.0,-6.759999999999991
2025-01-07 09:00:00,198.58,205.0,-6.4199999999999875
2025-01-07 10:00:00,213.96,217.0,-3.039999999999992
2025-01-07 11:00:00,236.77,239.0,-2.2299999999999898
2025-01-07 12:00:00,266.34,276.0,-9.660000000000025
2025-01-07 13:00:00,286.29,300.0,-13.70999999999998
2025-01-07 14:00:00,294.75,306.0,-11.25
2025-01-07 15:00:00,292.38,294.0,-1.6200000000000045
2025-01-07 16:00:00,277.34,277.0,0.339999999999975
2025-01-07 17:00:00,259.92,260.0,-0.07999999999998408
2025-01-07 18:00:00,245.76,246.0,-0.2400000000000091
2025-01-07 19:00:00,234.66,233.0,1.6599999999999966
2025-01-07 20:00:00,229.18,226.0,3.180000000000007
2025-01-07 21:00:00,228.01,226.0,2.009999999999991
2025-01-07 22:00:00,238.35,236.0,2.3499999999999943
2025-01-07 23:00:00,259.08,258.0,1.079999999999984
