timestamp,predicted_load,actual_load,error
2025-01-09 00:00:00,271.11,273.0,-1.8899999999999864
2025-01-09 01:00:00,276.36,281.0,-4.639999999999986
2025-01-09 02:00:00,274.6,282.0,-7.399999999999977
2025-01-09 03:00:00,269.57,276.0,-6.430000000000007
2025-01-09 04:00:00,263.63,263.0,0.6299999999999955
2025-01-09 05:00:00,258.03,250.0,8.029999999999973
2025-01-09 06:00:00,254.39,244.0,10.389999999999986
2025-01-09 07:00:00,250.72,241.0,9.719999999999999
2025-01-09 08:00:00,252.93,241.0,11.930000000000007
2025-01-09 09:00:00,262.0,249.0,13.0
2025-01-09 10:00:00,280.7,261.0,19.69999999999999
2025-01-09 11:00:00,303.22,283.0,20.220000000000027
2025-01-09 12:00:00,330.03,318.0,12.029999999999973
2025-01-09 13:00:00,350.01,338.0,12.009999999999991
2025-01-09 14:00:00,355.13,339.0,16.129999999999995
2025-01-09 15:00:00,343.48,324.0,19.480000000000018
2025-01-09 16:00:00,317.5,304.0,13.5
2025-01-09 17:00:00,292.06,282.0,10.060000000000002
2025-01-09 18:00:00,271.66,262.0,9.660000000000025
2025-01-09 19:00:00,257.79,246.0,11.79000000000002
2025-01-09 20:00:00,245.1,237.0,8.099999999999994
2025-01-09 21:00:00,238.31,236.0,2.3100000000000023
2025-01-09 22:00:00,243.96,246.0,-2.039999999999992
2025-01-09 23:00:00,262.03,268.0,-5.970000000000027
