timestamp,predicted_load,actual_load,error
2025-01-04 00:00:00,222.29,223.0,-0.710000000000008
2025-01-04 01:00:00,223.72,224.0,-0.28000000000000114
2025-01-04 02:00:00,220.89,222.0,-1.1100000000000136
2025-01-04 03:00:00,213.14,219.0,-5.860000000000014
2025-01-04 04:00:00,202.53,212.0,-9.469999999999999
2025-01-04 05:00:00,192.85,204.0,-11.150000000000006
2025-01-04 06:00:00,184.06,196.0,-11.939999999999998
2025-01-04 07:00:00,179.29,192.0,-12.710000000000008
2025-01-04 08:00:00,177.0,190.0,-13.0
2025-01-04 09:00:00,178.04,194.0,-15.960000000000008
2025-01-04 10:00:00,182.99,200.0,-17.00999999999999
2025-01-04 11:00:00,195.92,209.0,-13.080000000000013
2025-01-04 12:00:00,212.72,223.0,-10.280000000000001
2025-01-04 13:00:00,231.21,238.0,-6.789999999999992
2025-01-04 14:00:00,240.19,249.0,-8.810000000000002
2025-01-04 15:00:00,242.57,242.0,0.5699999999999932
2025-01-04 16:00:00,236.62,230.0,6.6200000000000045
2025-01-04 17:00:00,226.41,215.0,11.409999999999997
2025-01-04 18:00:00,214.05,204.0,10.050000000000011
2025-01-04 19:00:00,203.24,195.0,8.240000000000009
2025-01-04 20:00:00,195.37,189.0,6.3700000000000045
2025-01-04 21:00:00,192.78,190.0,2.780000000000001
2025-01-04 22:00:00,197.17,197.0,0.1699999999999875
2025-01-04 23:00:00,209.78,211.0,-1.2199999999999989
