timestamp,predicted_load,actual_load,error
2025-01-16 00:00:00,267.83,271.0,-3.170000000000016
2025-01-16 01:00:00,272.13,276.0,-3.8700000000000045
2025-01-16 02:00:00,268.78,276.0,-7.220000000000027
2025-01-16 03:00:00,259.68,268.0,-8.319999999999993
2025-01-16 04:00:00,248.25,253.0,-4.75
2025-01-16 05:00:00,234.04,240.0,-5.960000000000008
2025-01-16 06:00:00,222.77,230.0,-7.22999999999999
2025-01-16 07:00:00,216.01,220.0,-3.990000000000009
2025-01-16 08:00:00,214.62,214.0,0.6200000000000045
2025-01-16 09:00:00,217.43,211.0,6.430000000000007
2025-01-16 10:00:00,226.18,216.0,10.180000000000007
2025-01-16 11:00:00,244.67,230.0,14.669999999999987
2025-01-16 12:00:00,271.33,256.0,15.329999999999984
2025-01-16 13:00:00,283.1,269.0,14.100000000000023
2025-01-16 14:00:00,277.36,270.0,7.360000000000014
2025-01-16 15:00:00,262.13,262.0,0.12999999999999545
2025-01-16 16:00:00,243.04,252.0,-8.960000000000008
2025-01-16 17:00:00,227.5,239.0,-11.5
2025-01-16 18:00:00,217.13,235.0,-17.870000000000005
2025-01-16 19:00:00,208.47,219.0,-10.530000000000001
2025-01-16 20:00:00,201.69,204.0,-2.3100000000000023
2025-01-16 21:00:00,199.87,203.0,-3.1299999999999955
2025-01-16 22:00:00,204.47,210.0,-5.530000000000001
2025-01-16 23:00:00,218.62,226.0,-7.3799999999999955
