timestamp,T2m,Td2m,RH2m
2025-01-26 00:00:00,281.284423828125,274.3894856770833,89.68592419808947
2025-01-26 01:00:00,281.0467936197917,274.5792643229167,90.29255268921811
2025-01-26 02:00:00,280.0809733072917,274.86474609375,92.0851924085186
2025-01-26 03:00:00,279.1306966145833,275.0023600260417,93.67410385861176
2025-01-26 04:00:00,278.4181315104167,275.040283203125,94.78634173842374
2025-01-26 05:00:00,277.9425455729167,274.9868977864583,95.41862111570568
2025-01-26 06:00:00,277.6552734375,274.9293619791667,95.76382369438049
2025-01-26 07:00:00,277.2811686197917,274.762451171875,96.07639205122375
2025-01-26 08:00:00,277.0013834635417,274.5882975260417,96.23478566342756
2025-01-26 09:00:00,276.78271484375,274.433349609375,96.32872106306888
2025-01-26 10:00:00,276.5712076822917,274.21337890625,96.31268831980384
2025-01-26 11:00:00,276.4242350260417,273.98828125,96.18966697557225
2025-01-26 12:00:00,276.2838541666667,273.779541015625,96.08206669806823
2025-01-26 13:00:00,276.9878743489583,273.8021647135417,95.04953630555072
2025-01-26 14:00:00,280.6692708333333,275.188720703125,91.71419731366137
2025-01-26 15:00:00,285.072998046875,276.6228841145833,87.64487283679568
2025-01-26 16:00:00,288.4514567057292,278.0791015625,85.17984867799191
2025-01-26 17:00:00,290.3791910807292,279.3174641927083,84.36262687894599
2025-01-26 18:00:00,291.4783935546875,280.0519205729167,83.94239611535875
2025-01-26 19:00:00,292.1150716145833,280.3075358072917,83.47938725705772
2025-01-26 20:00:00,292.3776448567708,280.3404134114583,83.1948843466298
2025-01-26 21:00:00,292.1741536458333,280.3788248697917,83.49826142172819
2025-01-26 22:00:00,290.9825846354167,282.7682291666667,88.22632428633024
2025-01-26 23:00:00,287.1851399739583,281.0398763020833,90.9619991062054
2025-01-27 00:00:00,284.96728515625,280.5704752604167,93.41500129252807
2025-01-27 01:00:00,283.9847005208333,280.2171223958333,94.31902425394422
2025-01-27 02:00:00,282.7201334635417,279.9649251302083,95.79941540531438
2025-01-27 03:00:00,281.7692057291667,279.45263671875,96.4462356762712
2025-01-27 04:00:00,281.1404622395833,278.9673665364583,96.65584854813095
2025-01-27 05:00:00,280.80126953125,278.7425944010417,96.82556720603549
2025-01-27 06:00:00,280.2984212239583,278.649169921875,97.44589759150615
2025-01-27 07:00:00,279.8377278645833,278.4125162760417,97.78574847989796
2025-01-27 08:00:00,279.2613118489583,278.1277669270833,98.2319854915529
2025-01-27 09:00:00,278.8639322916667,277.9388020833333,98.55302701413997
2025-01-27 10:00:00,278.4951985677083,277.7747395833333,98.8702674658315
2025-01-27 11:00:00,278.1720377604167,277.54150390625,99.00947082901327
2025-01-27 12:00:00,278.1199544270833,277.5096842447917,99.04100378412365
2025-01-27 13:00:00,279.2113444010417,278.406005859375,98.74135040854424
2025-01-27 14:00:00,283.986572265625,281.4641927083333,96.167538525265
2025-01-27 15:00:00,288.381103515625,283.6771647135417,93.05556186706792
2025-01-27 16:00:00,291.1783040364583,284.2925211588542,90.06182861480097
2025-01-27 17:00:00,292.7152506510417,283.9668782552083,87.57467947148386
2025-01-27 18:00:00,292.79150390625,284.0028076171875,87.52270315909982
2025-01-27 19:00:00,292.6540120442708,283.8741455078125,87.52609638551804
2025-01-27 20:00:00,292.5316162109375,283.53759765625,87.2315132688068
2025-01-27 21:00:00,292.6906331380208,283.3502604166667,86.77345848994362
2025-01-27 22:00:00,291.7248128255208,283.3948974609375,88.09678404447925
2025-01-27 23:00:00,289.51904296875,283.5239664713542,91.25092399814658
2025-01-28 00:00:00,288.1929524739583,283.4703369140625,93.02402484956026
2025-01-28 01:00:00,286.6522216796875,283.6139729817708,95.44289338423603
2025-01-28 02:00:00,285.3924153645833,283.5225016276042,97.16277900846497
2025-01-28 03:00:00,284.7334798177083,283.3060709635417,97.82331687827492
2025-01-28 04:00:00,284.477783203125,283.2668050130208,98.14913707006558
2025-01-28 05:00:00,284.5906575520833,283.4370524088542,98.23710102564003
2025-01-28 06:00:00,284.15380859375,283.1084391276042,98.398720439489
2025-01-28 07:00:00,284.19921875,283.2410888671875,98.53193102341783
2025-01-28 08:00:00,284.6458333333333,283.6496988932292,98.47662199913368
2025-01-28 09:00:00,284.7832845052083,283.9203287760417,98.68002054985372
2025-01-28 10:00:00,285.1455078125,284.5856119791667,99.14327445077781
2025-01-28 11:00:00,285.3866373697917,285.0821126302083,99.53370488318974
2025-01-28 12:00:00,285.39404296875,285.2279459635417,99.7454821233034
2025-01-28 13:00:00,285.2998860677083,285.1117350260417,99.71160512604519
2025-01-28 14:00:00,285.8369954427083,284.9931640625,98.71412563380026
2025-01-28 15:00:00,287.0137532552083,283.5871175130208,94.8778390504851
2025-01-28 16:00:00,288.9011637369792,281.3600260416667,89.06619699621065
2025-01-28 17:00:00,290.3461507161458,279.237060546875,84.2988926501594
2025-01-28 18:00:00,291.4262288411458,277.4112141927083,80.59116004443031
2025-01-28 19:00:00,292.1070149739583,276.3318684895833,78.42196936285164
2025-01-28 20:00:00,292.285400390625,275.8439127604167,77.60827907460829
