timestamp,predicted_load,actual_load,error
2025-01-14 00:00:00,293.91,294.0,-0.08999999999997499
2025-01-14 01:00:00,290.46,293.0,-2.5400000000000205
2025-01-14 02:00:00,282.66,286.0,-3.339999999999975
2025-01-14 03:00:00,269.7,271.0,-1.3000000000000114
2025-01-14 04:00:00,251.93,252.0,-0.06999999999999318
2025-01-14 05:00:00,234.38,233.0,1.3799999999999955
2025-01-14 06:00:00,221.71,219.0,2.710000000000008
2025-01-14 07:00:00,213.29,209.0,4.289999999999992
2025-01-14 08:00:00,209.09,204.0,5.090000000000003
2025-01-14 09:00:00,208.72,205.0,3.719999999999999
2025-01-14 10:00:00,216.64,214.0,2.6399999999999864
2025-01-14 11:00:00,235.09,232.0,3.0900000000000034
2025-01-14 12:00:00,266.22,263.0,3.2200000000000273
2025-01-14 13:00:00,285.35,284.0,1.3500000000000227
2025-01-14 14:00:00,283.95,284.0,-0.05000000000001137
2025-01-14 15:00:00,267.22,269.0,-1.7799999999999727
2025-01-14 16:00:00,247.41,252.0,-4.590000000000003
2025-01-14 17:00:00,232.95,236.0,-3.0500000000000114
2025-01-14 18:00:00,222.47,222.0,0.46999999999999886
2025-01-14 19:00:00,211.93,211.0,0.9300000000000068
2025-01-14 20:00:00,205.22,205.0,0.21999999999999886
2025-01-14 21:00:00,204.66,207.0,-2.3400000000000034
2025-01-14 22:00:00,212.54,216.0,-3.460000000000008
2025-01-14 23:00:00,230.58,235.0,-4.4199999999999875
